count_date,driver,background_line,background_library,sex_test,bio_replicate,cross_name,offspring_male,offspring_female,offspring_total,food_abnormality,parental_mortality,gene_name,gene_age
12/15/2022,Nos-GAL4,13,GD,Male,26,808 F x Nano/13GD M,30,35,65,,,,
12/15/2022,Nos-GAL4,13,GD,Male,27,808 F x Nano/13GD M,21,21,42,,,,
12/15/2022,Nos-GAL4,13,GD,Male,28,808 F x Nano/13GD M,20,27,47,,,,
12/15/2022,Nos-GAL4,13,GD,Male,29,808 F x Nano/13GD M,29,31,60,,,,
12/05/2022,Nos-GAL4,15,KK,Female,1,60100 M x Nano/15KK F,1,1,2,,,,
12/05/2022,Nos-GAL4,15,KK,Female,2,60100 M x Nano/15KK F,36,30,66,,,,
12/05/2022,Nos-GAL4,15,KK,Female,3,60100 M x Nano/15KK F,41,37,78,,,,
12/05/2022,Nos-GAL4,15,KK,Female,4,60100 M x Nano/15KK F,40,30,70,,,,
12/05/2022,Nos-GAL4,15,KK,Female,5,60100 M x Nano/15KK F,1,3,4,,,,
12/05/2022,Nos-GAL4,15,KK,Female,6,60100 M x Nano/15KK F,33,34,67,,,,
12/05/2022,Nos-GAL4,15,KK,Female,7,60100 M x Nano/15KK F,26,35,61,,,,
12/05/2022,Nos-GAL4,15,KK,Female,8,60100 M x Nano/15KK F,36,30,66,,,,
12/05/2022,Nos-GAL4,15,KK,Female,9,60100 M x Nano/15KK F,25,40,65,,,,
12/05/2022,Nos-GAL4,15,KK,Female,10,60100 M x Nano/15KK F,40,27,67,,,,
12/05/2022,Nos-GAL4,15,KK,Female,11,60100 M x Nano/15KK F,36,34,70,,,,
12/05/2022,Nos-GAL4,15,KK,Female,12,60100 M x Nano/15KK F,37,44,81,,,,
12/05/2022,Nos-GAL4,15,KK,Female,13,60100 M x Nano/15KK F,38,40,78,,,,
12/05/2022,Nos-GAL4,15,KK,Female,14,60100 M x Nano/15KK F,28,32,60,,,,
12/05/2022,Nos-GAL4,15,KK,Female,15,60100 M x Nano/15KK F,41,38,79,,,,
12/05/2022,Nos-GAL4,15,KK,Female,16,60100 M x Nano/15KK F,31,33,64,,,,
12/05/2022,Nos-GAL4,15,KK,Female,17,60100 M x Nano/15KK F,36,36,72,,,,
12/05/2022,Nos-GAL4,15,KK,Female,18,60100 M x Nano/15KK F,35,40,75,,,,
12/05/2022,Nos-GAL4,15,KK,Female,19,60100 M x Nano/15KK F,32,41,73,,,,
12/05/2022,Nos-GAL4,15,KK,Female,20,60100 M x Nano/15KK F,30,33,63,,,,
12/05/2022,Nos-GAL4,15,KK,Female,21,60100 M x Nano/15KK F,43,43,86,,,,
12/05/2022,Nos-GAL4,15,KK,Female,22,60100 M x Nano/15KK F,49,44,93,,,,
12/05/2022,Nos-GAL4,15,KK,Female,23,60100 M x Nano/15KK F,39,43,82,,,,
12/05/2022,Nos-GAL4,15,KK,Female,24,60100 M x Nano/15KK F,38,39,77,,,,
12/05/2022,Nos-GAL4,15,KK,Female,25,60100 M x Nano/15KK F,36,41,77,,,,
12/05/2022,Nos-GAL4,15,KK,Female,26,60100 M x Nano/15KK F,42,36,78,,,,
12/05/2022,Nos-GAL4,15,KK,Female,27,60100 M x Nano/15KK F,34,33,67,,,,
12/05/2022,Nos-GAL4,15,KK,Female,28,60100 M x Nano/15KK F,36,46,82,,,,
12/05/2022,Nos-GAL4,15,KK,Female,29,60100 M x Nano/15KK F,0,0,0,B,,,
12/05/2022,Nos-GAL4,15,KK,Female,30,60100 M x Nano/15KK F,46,42,88,,,,
12/05/2022,Nos-GAL4,15,KK,Male,1,60100 F x Nano/15KK M,6,7,13,,D,,
12/05/2022,Nos-GAL4,15,KK,Male,2,60100 F x Nano/15KK M,29,39,68,,,,
12/05/2022,Nos-GAL4,15,KK,Male,3,60100 F x Nano/15KK M,38,36,74,,,,
12/05/2022,Nos-GAL4,15,KK,Male,4,60100 F x Nano/15KK M,27,24,51,,,,
12/05/2022,Nos-GAL4,15,KK,Male,5,60100 F x Nano/15KK M,24,17,41,,,,
12/05/2022,Nos-GAL4,15,KK,Male,6,60100 F x Nano/15KK M,11,23,34,,,,
12/05/2022,Nos-GAL4,15,KK,Male,7,60100 F x Nano/15KK M,28,43,71,,,,
12/05/2022,Nos-GAL4,15,KK,Male,8,60100 F x Nano/15KK M,0,0,0,B,D,,
12/05/2022,Nos-GAL4,15,KK,Male,9,60100 F x Nano/15KK M,25,20,45,,,,
12/05/2022,Nos-GAL4,15,KK,Male,10,60100 F x Nano/15KK M,20,18,38,,,,
12/05/2022,Nos-GAL4,15,KK,Male,11,60100 F x Nano/15KK M,39,32,71,,,,
12/05/2022,Nos-GAL4,15,KK,Male,12,60100 F x Nano/15KK M,41,32,73,,,,
12/05/2022,Nos-GAL4,15,KK,Male,13,60100 F x Nano/15KK M,35,43,78,,,,
12/05/2022,Nos-GAL4,15,KK,Male,14,60100 F x Nano/15KK M,38,37,75,,,,
12/05/2022,Nos-GAL4,15,KK,Male,15,60100 F x Nano/15KK M,16,19,35,,,,
12/05/2022,Nos-GAL4,15,KK,Male,16,60100 F x Nano/15KK M,25,36,61,,,,
12/05/2022,Nos-GAL4,15,KK,Male,17,60100 F x Nano/15KK M,29,33,62,,,,
12/05/2022,Nos-GAL4,15,KK,Male,18,60100 F x Nano/15KK M,1,1,2,,,,
12/05/2022,Nos-GAL4,15,KK,Male,19,60100 F x Nano/15KK M,44,35,79,,,,
12/05/2022,Nos-GAL4,15,KK,Male,20,60100 F x Nano/15KK M,22,26,48,,,,
12/05/2022,Nos-GAL4,15,KK,Male,21,60100 F x Nano/15KK M,45,47,92,,,,
12/05/2022,Nos-GAL4,15,KK,Male,22,60100 F x Nano/15KK M,16,41,57,,,,
12/05/2022,Nos-GAL4,15,KK,Male,23,60100 F x Nano/15KK M,34,23,57,,,,
12/05/2022,Nos-GAL4,15,KK,Male,24,60100 F x Nano/15KK M,31,39,70,,,,
12/05/2022,Nos-GAL4,15,KK,Male,25,60100 F x Nano/15KK M,3,7,10,,,,
12/05/2022,Nos-GAL4,15,KK,Male,26,60100 F x Nano/15KK M,34,40,74,,,,
12/05/2022,Nos-GAL4,15,KK,Male,27,60100 F x Nano/15KK M,37,21,58,,,,
12/05/2022,Nos-GAL4,15,KK,Male,28,60100 F x Nano/15KK M,26,41,67,,,,
12/05/2022,Nos-GAL4,15,KK,Male,29,60100 F x Nano/15KK M,31,32,63,,,,
12/05/2022,Nos-GAL4,15,KK,Male,30,60100 F x Nano/15KK M,43,39,82,,,,
12/15/2022,Nos-GAL4,20,GD,Female,1,808 M x Nano/20GD F,30,24,54,,,,
12/15/2022,Nos-GAL4,20,GD,Female,2,808 M x Nano/20GD F,14,12,26,,,,
12/15/2022,Nos-GAL4,20,GD,Female,3,808 M x Nano/20GD F,15,12,27,,,,
12/15/2022,Nos-GAL4,20,GD,Female,4,808 M x Nano/20GD F,20,18,38,,,,
12/15/2022,Nos-GAL4,20,GD,Female,5,808 M x Nano/20GD F,21,20,41,,,,
12/15/2022,Nos-GAL4,20,GD,Female,6,808 M x Nano/20GD F,17,17,34,,,,
12/15/2022,Nos-GAL4,20,GD,Female,7,808 M x Nano/20GD F,18,23,41,,,,
12/15/2022,Nos-GAL4,20,GD,Female,8,808 M x Nano/20GD F,25,23,48,,,,
12/15/2022,Nos-GAL4,20,GD,Female,9,808 M x Nano/20GD F,0,0,0,B,,,
12/15/2022,Nos-GAL4,20,GD,Female,10,808 M x Nano/20GD F,0,0,0,B,,,
12/15/2022,Nos-GAL4,20,GD,Female,11,808 M x Nano/20GD F,20,28,48,,,,
12/15/2022,Nos-GAL4,20,GD,Female,12,808 M x Nano/20GD F,26,29,55,,,,
12/15/2022,Nos-GAL4,20,GD,Female,13,808 M x Nano/20GD F,22,23,45,,,,
12/15/2022,Nos-GAL4,20,GD,Female,14,808 M x Nano/20GD F,24,23,47,,,,
12/15/2022,Nos-GAL4,20,GD,Female,15,808 M x Nano/20GD F,8,28,36,,,,
12/15/2022,Nos-GAL4,20,GD,Female,16,808 M x Nano/20GD F,23,24,47,,,,
12/15/2022,Nos-GAL4,20,GD,Female,17,808 M x Nano/20GD F,21,26,47,,,,
12/15/2022,Nos-GAL4,20,GD,Female,18,808 M x Nano/20GD F,17,30,47,,,,
12/15/2022,Nos-GAL4,20,GD,Female,19,808 M x Nano/20GD F,27,22,49,,,,
12/15/2022,Nos-GAL4,20,GD,Female,20,808 M x Nano/20GD F,14,13,27,,,,
12/15/2022,Nos-GAL4,20,GD,Female,21,808 M x Nano/20GD F,20,30,50,,,,
12/15/2022,Nos-GAL4,20,GD,Female,22,808 M x Nano/20GD F,17,22,39,,,,
12/15/2022,Nos-GAL4,20,GD,Female,23,808 M x Nano/20GD F,22,26,48,,,,
12/15/2022,Nos-GAL4,20,GD,Female,24,808 M x Nano/20GD F,23,13,36,,,,
12/15/2022,Nos-GAL4,20,GD,Female,25,808 M x Nano/20GD F,22,20,42,,,,
12/15/2022,Nos-GAL4,20,GD,Female,26,808 M x Nano/20GD F,29,22,51,,,,
12/15/2022,Nos-GAL4,20,GD,Female,27,808 M x Nano/20GD F,6,4,10,,,,
12/15/2022,Nos-GAL4,20,GD,Female,28,808 M x Nano/20GD F,0,0,0,B,,,
12/15/2022,Nos-GAL4,20,GD,Female,29,808 M x Nano/20GD F,18,28,46,,,,
12/15/2022,Nos-GAL4,20,GD,Female,30,808 M x Nano/20GD F,16,4,20,,,,
12/15/2022,Nos-GAL4,20,GD,Male,1,808 F x Nano/20GD M,26,21,47,,,,
12/15/2022,Nos-GAL4,20,GD,Male,2,808 F x Nano/20GD M,16,13,29,,,,
12/15/2022,Nos-GAL4,20,GD,Male,3,808 F x Nano/20GD M,18,22,40,,,,
12/15/2022,Nos-GAL4,20,GD,Male,4,808 F x Nano/20GD M,16,24,40,,,,
12/15/2022,Nos-GAL4,20,GD,Male,5,808 F x Nano/20GD M,23,28,51,,,,
12/15/2022,Nos-GAL4,20,GD,Male,6,808 F x Nano/20GD M,9,13,22,,,,
12/15/2022,Nos-GAL4,20,GD,Male,7,808 F x Nano/20GD M,16,19,35,,,,
12/15/2022,Nos-GAL4,20,GD,Male,8,808 F x Nano/20GD M,12,22,34,,,,
12/15/2022,Nos-GAL4,20,GD,Male,9,808 F x Nano/20GD M,9,116,125,,,,
12/15/2022,Nos-GAL4,20,GD,Male,10,808 F x Nano/20GD M,17,16,33,,,,
12/15/2022,Nos-GAL4,20,GD,Male,11,808 F x Nano/20GD M,15,12,27,,,,
12/15/2022,Nos-GAL4,20,GD,Male,12,808 F x Nano/20GD M,13,13,26,,,,
12/15/2022,Nos-GAL4,20,GD,Male,13,808 F x Nano/20GD M,17,18,35,,,,
12/15/2022,Nos-GAL4,20,GD,Male,14,808 F x Nano/20GD M,25,28,53,,,,
12/15/2022,Nos-GAL4,20,GD,Male,15,808 F x Nano/20GD M,15,20,35,,,,
12/15/2022,Nos-GAL4,20,GD,Male,16,808 F x Nano/20GD M,9,20,29,,,,
12/15/2022,Nos-GAL4,20,GD,Male,17,808 F x Nano/20GD M,17,21,38,,,,
12/15/2022,Nos-GAL4,20,GD,Male,18,808 F x Nano/20GD M,13,19,32,,,,
12/15/2022,Nos-GAL4,20,GD,Male,19,808 F x Nano/20GD M,12,16,28,,,,
12/15/2022,Nos-GAL4,20,GD,Male,20,808 F x Nano/20GD M,15,16,31,,,,
12/15/2022,Nos-GAL4,20,GD,Male,21,808 F x Nano/20GD M,13,14,27,,,,
12/15/2022,Nos-GAL4,20,GD,Male,22,808 F x Nano/20GD M,17,17,34,,,,
12/15/2022,Nos-GAL4,20,GD,Male,23,808 F x Nano/20GD M,31,22,53,,,,
12/15/2022,Nos-GAL4,20,GD,Male,24,808 F x Nano/20GD M,10,9,19,,,,
12/15/2022,Nos-GAL4,20,GD,Male,25,808 F x Nano/20GD M,21,23,44,,,,
12/15/2022,Nos-GAL4,20,GD,Male,26,808 F x Nano/20GD M,13,10,23,,,,
12/15/2022,Nos-GAL4,20,GD,Male,27,808 F x Nano/20GD M,3,8,11,,,,
12/15/2022,Nos-GAL4,20,GD,Male,28,808 F x Nano/20GD M,20,19,39,,,,
12/15/2022,Nos-GAL4,20,GD,Male,29,808 F x Nano/20GD M,10,15,25,,,,
12/15/2022,Nos-GAL4,20,GD,Male,30,808 F x Nano/20GD M,20,23,43,,,,
12/15/2022,Nos-GAL4,22,GD,Female,1,808 M x Nano/22GD F,43,28,71,,,,
12/15/2022,Nos-GAL4,22,GD,Female,2,808 M x Nano/22GD F,0,0,0,B,D,,
12/15/2022,Nos-GAL4,22,GD,Female,3,808 M x Nano/22GD F,30,26,56,,,,
12/15/2022,Nos-GAL4,22,GD,Female,4,808 M x Nano/22GD F,0,0,0,B,,,
12/15/2022,Nos-GAL4,22,GD,Female,5,808 M x Nano/22GD F,28,31,59,,,,
12/15/2022,Nos-GAL4,22,GD,Female,6,808 M x Nano/22GD F,0,0,0,B,,,
12/15/2022,Nos-GAL4,22,GD,Female,7,808 M x Nano/22GD F,6,8,14,,,,
12/15/2022,Nos-GAL4,22,GD,Female,8,808 M x Nano/22GD F,23,21,44,,,,
12/15/2022,Nos-GAL4,22,GD,Female,9,808 M x Nano/22GD F,31,30,61,,,,
12/15/2022,Nos-GAL4,22,GD,Female,10,808 M x Nano/22GD F,0,0,0,B,D,,
12/15/2022,Nos-GAL4,22,GD,Female,11,808 M x Nano/22GD F,31,19,50,,,,
12/15/2022,Nos-GAL4,22,GD,Female,12,808 M x Nano/22GD F,19,32,51,,,,
12/15/2022,Nos-GAL4,22,GD,Female,13,808 M x Nano/22GD F,34,27,61,,,,
12/15/2022,Nos-GAL4,22,GD,Female,14,808 M x Nano/22GD F,0,0,0,B,,,
12/15/2022,Nos-GAL4,22,GD,Female,15,808 M x Nano/22GD F,32,19,51,,,,
12/15/2022,Nos-GAL4,22,GD,Female,16,808 M x Nano/22GD F,33,22,55,,,,
12/15/2022,Nos-GAL4,22,GD,Female,17,808 M x Nano/22GD F,29,26,55,,,,
12/15/2022,Nos-GAL4,22,GD,Female,18,808 M x Nano/22GD F,0,0,0,B,,,
12/15/2022,Nos-GAL4,22,GD,Female,19,808 M x Nano/22GD F,31,22,53,,,,
12/15/2022,Nos-GAL4,22,GD,Female,20,808 M x Nano/22GD F,31,31,62,,,,
12/15/2022,Nos-GAL4,22,GD,Female,21,808 M x Nano/22GD F,29,30,59,,,,
12/15/2022,Nos-GAL4,22,GD,Female,22,808 M x Nano/22GD F,28,34,62,,,,
12/15/2022,Nos-GAL4,22,GD,Female,23,808 M x Nano/22GD F,25,28,53,,,,
12/15/2022,Nos-GAL4,22,GD,Female,24,808 M x Nano/22GD F,0,0,0,B,,,
12/15/2022,Nos-GAL4,22,GD,Female,25,808 M x Nano/22GD F,27,33,60,,,,
12/15/2022,Nos-GAL4,22,GD,Female,26,808 M x Nano/22GD F,32,18,50,,,,
12/15/2022,Nos-GAL4,22,GD,Female,27,808 M x Nano/22GD F,32,23,55,,,,
12/15/2022,Nos-GAL4,22,GD,Female,28,808 M x Nano/22GD F,36,28,64,,,,
12/15/2022,Nos-GAL4,22,GD,Male,1,808 F x Nano/22GD M,36,30,66,,,,
12/15/2022,Nos-GAL4,22,GD,Male,2,808 F x Nano/22GD M,23,24,47,,,,
12/15/2022,Nos-GAL4,22,GD,Male,3,808 F x Nano/22GD M,13,30,43,,,,
12/15/2022,Nos-GAL4,22,GD,Male,4,808 F x Nano/22GD M,20,15,35,,,,
12/15/2022,Nos-GAL4,22,GD,Male,5,808 F x Nano/22GD M,0,0,0,B,,,
12/15/2022,Nos-GAL4,22,GD,Male,6,808 F x Nano/22GD M,21,19,40,,,,
12/15/2022,Nos-GAL4,22,GD,Male,7,808 F x Nano/22GD M,13,21,34,,,,
12/15/2022,Nos-GAL4,22,GD,Male,8,808 F x Nano/22GD M,36,34,70,,,,
12/15/2022,Nos-GAL4,22,GD,Male,9,808 F x Nano/22GD M,22,18,40,,,,
12/15/2022,Nos-GAL4,22,GD,Male,10,808 F x Nano/22GD M,13,4,17,,,,
12/15/2022,Nos-GAL4,22,GD,Male,11,808 F x Nano/22GD M,33,27,60,,,,
12/15/2022,Nos-GAL4,22,GD,Male,12,808 F x Nano/22GD M,23,22,45,,,,
12/15/2022,Nos-GAL4,22,GD,Male,13,808 F x Nano/22GD M,22,23,45,,,,
12/15/2022,Nos-GAL4,22,GD,Male,14,808 F x Nano/22GD M,23,21,44,,,,
12/15/2022,Nos-GAL4,22,GD,Male,15,808 F x Nano/22GD M,17,31,48,,,,
12/15/2022,Nos-GAL4,22,GD,Male,16,808 F x Nano/22GD M,20,28,48,,,,
12/15/2022,Nos-GAL4,22,GD,Male,17,808 F x Nano/22GD M,16,15,31,,,,
12/15/2022,Nos-GAL4,22,GD,Male,18,808 F x Nano/22GD M,28,31,59,,,,
12/15/2022,Nos-GAL4,22,GD,Male,19,808 F x Nano/22GD M,22,23,45,,,,
12/15/2022,Nos-GAL4,22,GD,Male,20,808 F x Nano/22GD M,28,26,54,,,,
12/15/2022,Nos-GAL4,22,GD,Male,21,808 F x Nano/22GD M,21,24,45,,,,
12/15/2022,Nos-GAL4,22,GD,Male,22,808 F x Nano/22GD M,15,22,37,,,,
12/15/2022,Nos-GAL4,22,GD,Male,23,808 F x Nano/22GD M,20,12,32,,,,
12/15/2022,Nos-GAL4,22,GD,Male,24,808 F x Nano/22GD M,17,31,48,,,,
12/15/2022,Nos-GAL4,22,GD,Male,25,808 F x Nano/22GD M,13,35,48,,,,
12/15/2022,Nos-GAL4,22,GD,Male,26,808 F x Nano/22GD M,28,32,60,,,,
12/15/2022,Nos-GAL4,22,GD,Male,27,808 F x Nano/22GD M,23,16,39,,,,
12/15/2022,Nos-GAL4,22,GD,Male,28,808 F x Nano/22GD M,25,22,47,,,,
12/15/2022,Nos-GAL4,22,GD,Male,29,808 F x Nano/22GD M,24,26,50,,,,
12/15/2022,Nos-GAL4,22,GD,Male,30,808 F x Nano/22GD M,18,24,42,,,,
12/15/2022,Nos-GAL4,27,GD,Female,1,808 M x Nano/27GD F,0,0,0,B,,,
12/15/2022,Nos-GAL4,27,GD,Female,2,808 M x Nano/27GD F,0,0,0,B,,,
12/15/2022,Nos-GAL4,27,GD,Female,3,808 M x Nano/27GD F,0,0,0,B,D,,
12/15/2022,Nos-GAL4,27,GD,Female,4,808 M x Nano/27GD F,0,0,0,B,D,,
12/15/2022,Nos-GAL4,27,GD,Female,5,808 M x Nano/27GD F,0,0,0,B,D,,
12/15/2022,Nos-GAL4,27,GD,Female,6,808 M x Nano/27GD F,37,18,55,,,,
12/15/2022,Nos-GAL4,27,GD,Female,7,808 M x Nano/27GD F,18,18,36,,,,
12/15/2022,Nos-GAL4,27,GD,Female,8,808 M x Nano/27GD F,12,15,27,,,,
12/15/2022,Nos-GAL4,27,GD,Female,9,808 M x Nano/27GD F,39,26,65,,,,
12/15/2022,Nos-GAL4,27,GD,Female,10,808 M x Nano/27GD F,33,33,66,,,,
12/15/2022,Nos-GAL4,27,GD,Female,11,808 M x Nano/27GD F,28,31,59,,,,
12/15/2022,Nos-GAL4,27,GD,Female,12,808 M x Nano/27GD F,25,36,61,,,,
12/15/2022,Nos-GAL4,27,GD,Female,13,808 M x Nano/27GD F,33,21,54,,,,
12/15/2022,Nos-GAL4,27,GD,Female,14,808 M x Nano/27GD F,27,34,61,,,,
12/15/2022,Nos-GAL4,27,GD,Female,15,808 M x Nano/27GD F,16,21,37,,,,
12/15/2022,Nos-GAL4,27,GD,Female,16,808 M x Nano/27GD F,35,24,59,,,,
12/15/2022,Nos-GAL4,27,GD,Female,17,808 M x Nano/27GD F,30,27,57,,,,
12/15/2022,Nos-GAL4,27,GD,Female,18,808 M x Nano/27GD F,32,38,70,,,,
12/15/2022,Nos-GAL4,27,GD,Female,19,808 M x Nano/27GD F,24,25,49,,,,
12/15/2022,Nos-GAL4,27,GD,Female,20,808 M x Nano/27GD F,37,29,66,,,,
12/15/2022,Nos-GAL4,27,GD,Female,21,808 M x Nano/27GD F,36,27,63,,,,
12/15/2022,Nos-GAL4,27,GD,Female,22,808 M x Nano/27GD F,36,19,55,,,,
12/15/2022,Nos-GAL4,27,GD,Female,23,808 M x Nano/27GD F,29,19,48,,,,
12/15/2022,Nos-GAL4,27,GD,Female,24,808 M x Nano/27GD F,23,32,55,,,,
12/15/2022,Nos-GAL4,27,GD,Female,25,808 M x Nano/27GD F,22,33,55,,,,
12/15/2022,Nos-GAL4,27,GD,Female,26,808 M x Nano/27GD F,22,27,49,,,,
12/15/2022,Nos-GAL4,27,GD,Female,27,808 M x Nano/27GD F,31,26,57,,,,
12/15/2022,Nos-GAL4,27,GD,Female,28,808 M x Nano/27GD F,28,21,49,,,,
12/15/2022,Nos-GAL4,27,GD,Female,29,808 M x Nano/27GD F,20,25,45,,,,
12/15/2022,Nos-GAL4,27,GD,Female,30,808 M x Nano/27GD F,31,25,56,,,,
12/15/2022,Nos-GAL4,27,GD,Male,1,808 F x Nano/27GD M,9,12,21,,D,,
12/15/2022,Nos-GAL4,27,GD,Male,2,808 F x Nano/27GD M,0,0,0,B,D,,
12/15/2022,Nos-GAL4,27,GD,Male,3,808 F x Nano/27GD M,8,13,21,,,,
12/15/2022,Nos-GAL4,27,GD,Male,4,808 F x Nano/27GD M,10,8,18,,,,
12/15/2022,Nos-GAL4,27,GD,Male,5,808 F x Nano/27GD M,7,4,11,,,,
12/15/2022,Nos-GAL4,27,GD,Male,6,808 F x Nano/27GD M,7,8,15,,,,
12/15/2022,Nos-GAL4,27,GD,Male,7,808 F x Nano/27GD M,18,22,40,,,,
12/15/2022,Nos-GAL4,27,GD,Male,8,808 F x Nano/27GD M,8,8,16,,,,
12/15/2022,Nos-GAL4,27,GD,Male,9,808 F x Nano/27GD M,25,24,49,,,,
12/15/2022,Nos-GAL4,27,GD,Male,10,808 F x Nano/27GD M,25,20,45,,,,
12/15/2022,Nos-GAL4,27,GD,Male,11,808 F x Nano/27GD M,17,35,52,,,,
12/15/2022,Nos-GAL4,27,GD,Male,12,808 F x Nano/27GD M,35,27,62,,,,
12/15/2022,Nos-GAL4,27,GD,Male,13,808 F x Nano/27GD M,25,20,45,,,,
12/15/2022,Nos-GAL4,27,GD,Male,14,808 F x Nano/27GD M,19,25,44,,,,
12/15/2022,Nos-GAL4,27,GD,Male,15,808 F x Nano/27GD M,18,13,31,,,,
12/15/2022,Nos-GAL4,27,GD,Male,16,808 F x Nano/27GD M,19,28,47,,,,
12/15/2022,Nos-GAL4,27,GD,Male,17,808 F x Nano/27GD M,20,21,41,,,,
12/15/2022,Nos-GAL4,27,GD,Male,18,808 F x Nano/27GD M,28,22,50,,,,
12/15/2022,Nos-GAL4,27,GD,Male,19,808 F x Nano/27GD M,34,31,65,,,,
12/15/2022,Nos-GAL4,27,GD,Male,20,808 F x Nano/27GD M,21,27,48,,,,
12/15/2022,Nos-GAL4,27,GD,Male,21,808 F x Nano/27GD M,23,19,42,,,,
12/15/2022,Nos-GAL4,27,GD,Male,22,808 F x Nano/27GD M,26,35,61,,,,
12/15/2022,Nos-GAL4,27,GD,Male,23,808 F x Nano/27GD M,26,23,49,,,,
12/15/2022,Nos-GAL4,27,GD,Male,24,808 F x Nano/27GD M,22,28,50,,,,
12/15/2022,Nos-GAL4,27,GD,Male,25,808 F x Nano/27GD M,23,32,55,,,,
12/15/2022,Nos-GAL4,27,GD,Male,26,808 F x Nano/27GD M,17,20,37,,,,
12/15/2022,Nos-GAL4,27,GD,Male,27,808 F x Nano/27GD M,14,10,24,,,,
12/15/2022,Nos-GAL4,27,GD,Male,28,808 F x Nano/27GD M,20,26,46,,,,
12/15/2022,Nos-GAL4,27,GD,Male,29,808 F x Nano/27GD M,21,20,41,,,,
12/15/2022,Nos-GAL4,27,GD,Male,30,808 F x Nano/27GD M,36,24,60,,,,
12/15/2022,Nos-GAL4,32,GD,Female,1,808 M x Nano/32GD F,31,22,53,,,,
12/15/2022,Nos-GAL4,32,GD,Female,2,808 M x Nano/32GD F,31,23,54,,,,
12/15/2022,Nos-GAL4,32,GD,Female,3,808 M x Nano/32GD F,27,14,41,,,,
12/15/2022,Nos-GAL4,32,GD,Female,4,808 M x Nano/32GD F,30,33,63,,,,
12/15/2022,Nos-GAL4,32,GD,Female,5,808 M x Nano/32GD F,25,31,56,,,,
12/15/2022,Nos-GAL4,32,GD,Female,6,808 M x Nano/32GD F,23,29,52,,,,
12/15/2022,Nos-GAL4,32,GD,Female,7,808 M x Nano/32GD F,28,31,59,,,,
12/15/2022,Nos-GAL4,32,GD,Female,8,808 M x Nano/32GD F,0,0,0,B,,,
12/15/2022,Nos-GAL4,32,GD,Female,9,808 M x Nano/32GD F,29,26,55,,,,
12/15/2022,Nos-GAL4,32,GD,Female,10,808 M x Nano/32GD F,30,31,61,,,,
12/15/2022,Nos-GAL4,32,GD,Female,11,808 M x Nano/32GD F,0,0,0,B,,,
12/15/2022,Nos-GAL4,32,GD,Female,12,808 M x Nano/32GD F,27,28,55,,,,
12/15/2022,Nos-GAL4,32,GD,Female,13,808 M x Nano/32GD F,24,24,48,,,,
12/15/2022,Nos-GAL4,32,GD,Female,14,808 M x Nano/32GD F,26,24,50,,,,
12/15/2022,Nos-GAL4,32,GD,Female,15,808 M x Nano/32GD F,24,24,48,,,,
12/15/2022,Nos-GAL4,32,GD,Female,16,808 M x Nano/32GD F,27,27,54,,,,
12/15/2022,Nos-GAL4,32,GD,Female,17,808 M x Nano/32GD F,24,37,61,,,,
12/15/2022,Nos-GAL4,32,GD,Female,18,808 M x Nano/32GD F,31,24,55,,,,
12/15/2022,Nos-GAL4,32,GD,Female,19,808 M x Nano/32GD F,35,32,67,,,,
12/15/2022,Nos-GAL4,32,GD,Female,20,808 M x Nano/32GD F,31,34,65,,,,
12/15/2022,Nos-GAL4,32,GD,Female,21,808 M x Nano/32GD F,26,23,49,,,,
12/15/2022,Nos-GAL4,32,GD,Female,22,808 M x Nano/32GD F,25,31,56,,,,
12/15/2022,Nos-GAL4,32,GD,Female,23,808 M x Nano/32GD F,33,33,66,,,,
12/15/2022,Nos-GAL4,32,GD,Female,24,808 M x Nano/32GD F,0,0,0,B,,,
12/15/2022,Nos-GAL4,32,GD,Female,25,808 M x Nano/32GD F,27,17,44,,,,
12/15/2022,Nos-GAL4,32,GD,Female,26,808 M x Nano/32GD F,27,26,53,,,,
12/15/2022,Nos-GAL4,32,GD,Female,27,808 M x Nano/32GD F,34,33,67,,,,
12/15/2022,Nos-GAL4,32,GD,Female,28,808 M x Nano/32GD F,21,26,47,,,,
12/15/2022,Nos-GAL4,32,GD,Female,29,808 M x Nano/32GD F,25,29,54,,,,
12/15/2022,Nos-GAL4,32,GD,Female,30,808 M x Nano/32GD F,22,30,52,,,,
12/15/2022,Nos-GAL4,32,GD,Male,1,808 F x Nano/32GD M,18,27,45,,,,
12/15/2022,Nos-GAL4,32,GD,Male,2,808 F x Nano/32GD M,12,23,35,,,,
12/15/2022,Nos-GAL4,32,GD,Male,3,808 F x Nano/32GD M,21,20,41,,,,
12/15/2022,Nos-GAL4,32,GD,Male,4,808 F x Nano/32GD M,22,22,44,,,,
12/15/2022,Nos-GAL4,32,GD,Male,5,808 F x Nano/32GD M,21,14,35,,,,
12/15/2022,Nos-GAL4,32,GD,Male,6,808 F x Nano/32GD M,25,25,50,,,,
12/15/2022,Nos-GAL4,32,GD,Male,7,808 F x Nano/32GD M,24,23,47,,,,
12/15/2022,Nos-GAL4,32,GD,Male,8,808 F x Nano/32GD M,24,20,44,,,,
12/15/2022,Nos-GAL4,32,GD,Male,9,808 F x Nano/32GD M,16,22,38,,,,
12/15/2022,Nos-GAL4,32,GD,Male,10,808 F x Nano/32GD M,25,32,57,,,,
